Page URL,Content,Post media content,Author,Author URL,Reactions,Comments,Reposts,ID
https://www.facebook.com/groups/696166321250526,"En særlig form for modstandsarbejde bestod i udbredelse af allieret informations- og propagandamateriale. Særligt berømt blev modstandsfolkenes fremvisning i biograferne af engelske film. Sabotørerne brød ind i biografen, stoppede forestillingen og viste en engelsk film. I 1941 havde den britiske filmtekniker Charles Ridley fra British Movietone Newsreel fået fat i een af Leni Riefenstahls tyske propagandafilm: Triumph des Willen. Ridley klippede nogle scener ud af filmen, ma… Se mere",,Nils Rossing,https://www.facebook.com/groups/696166321250526/user/100022795848406/?__cft__[0]=AZVJouxg0E_F21-4DVJxGRz2rVbCuFngEGcNdzKMBvWbpUBbmz9LWnylicZDVHVwdx2Z6aJsYBJZql1y7TAcIQOlFz5TBHNUe37YpCGJfzTav0Jp8EAjeAW6QO7uz2dbkCdv07CtfjI7FnNfsXv4IUo7PiOyokNtQsQrHpv--toGAFVQDzyLXcc5Ep8QWvOqyOO1USe22PFMeYpgFRm9bGwu&__tn__=R-R,41,3 kommentarer,3 kommentarer,417
https://www.facebook.com/groups/696166321250526,"Her er een mere af Charles Ridleys trickfilm:""Adolf underholder"".",,,,12,,,418
https://www.facebook.com/groups/696166321250526,,,,,35,,,419
https://www.facebook.com/groups/696166321250526,"Så er vi ved at nærme os den søde juletidMangler du en gave til et familiemedlem der er interesseret i historie, er bogen ""Faldskærmsmanden fra Nordjylland -… Se mere",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/244607111_387359833062167_5254006941994450429_n.png?_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=CPt-A_Ws9joQ7kNvgG3Mylp&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=A_xdV6Yr_tHhrGoBuG5TQYB&oh=00_AYAsGcaZ7Y5OEwgDV4jeI1ZDE3WDpLzI4Vg3BttC6wgZ-Q&oe=671D28B0,,,15,,,420
https://www.facebook.com/groups/696166321250526,"HISTORIEN OM SKULPTUREN PÅ HAVNEVEJ I MIN FØDEBY SKIVEModstandsbevægelsen i Skive ønskede at rejse et frihedsmonument. I den anledning opsøgte tandlæge Ib Dragheim og overlæge Bindslev i efteråret 1945 Leo Swane på Statens Museum for Kunst.. Enden på sagen blev, at man enedes om, at der skulle udskrives en lukket konkurrence mellem billedhuggerne Adam Fischer, Henrik Starcke og Ulf Rasmussen. Vinderen skulle have opgaven, de to andre hver 1.000 kr. Projektet rådede over 25.0… Se mere",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/244201187_4563525520379081_3316299203812808210_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=ssf7pgAVRh8Q7kNvgEk2y6m&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=A_xdV6Yr_tHhrGoBuG5TQYB&oh=00_AYDq4qbuEsbTuzf8rXhORvIsuqCKxXfw1F-IQaLWBtOXuA&oe=671D4087,,,109,3 kommentarer,3 kommentarer,421
https://www.facebook.com/groups/696166321250526,,,,,158,8 kommentarer,8 kommentarer,422
https://www.facebook.com/groups/696166321250526,"Tak for medlemskab af gruppen.Jeg skriver på vegne af min svoger Michael Løkkegaard. I sine gemmer har han fundet et lille fotoalbum, som har tilhørt hans mor Inger Agnethe Boysen (Løkkegaard). Der er ca ti billeder i albummet, som er fra perioden 5.-13. maj 1945. Billederne er fra København, og der er skrevet bag på billederne. Teksen er en korrespondance mellem Inger og hendes kæreste en RAF soldat ved navn Rodney, som muligvis ligger begravet på en kirkegård i Aahus.Mich… Se mere",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/242303028_10226586762643339_5726125062598002906_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=UjaUuXAkKhwQ7kNvgEdqMZY&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AWwFADfZZH__7zAHWkuz62Q&oh=00_AYBPwjHfKaKN4csAHRYjBFpTgITqCcy8wUIxw3hjajFXqA&oe=671D2A53,,,190,9 kommentarer,9 kommentarer,423
https://www.facebook.com/groups/696166321250526,"DANSKERNE SAGDE »NEJ«Den 29. august 1943 er datoen som primært forbindes med samarbejdspolitikkens ophør, som forløste tre års ydmygelse. Tyskerne indførte un… Se mere",,,,87,10 kommentarer,10 kommentarer,424
https://www.facebook.com/groups/696166321250526,Danskerne kunne ytre sig mod tyskerne på forskellig vis under besættelsen. Alsangen og kongemærket gjorde det muligt for den brede befolkning indirekte at vise … Se mere,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/222710123_811492862902677_7049425971905854824_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=liqkQ2Pe5y0Q7kNvgFL9pyi&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=A8MDwWJdM0LVsTSJx0Nqkjo&oh=00_AYAeWs5iQ91vJocR3zk1K2hQdHK3jHvfcrbRkHdIljQMSQ&oe=671D2545,Annemette H. Dam,https://www.facebook.com/groups/696166321250526/user/100002005520489/?__cft__[0]=AZUrIeH5LX2v4Pfg_Ae63KDHPcKDrsRVbGY0ZWctPJlsgSTe5L_L3mjChVDuu0DW6EoASxb3EYVvGM7GuEAnnksH7FPti_e6hT7nJeQaduOi2S7-7Y7VTS1YcyK0w10m7vzO4RPPiwMsCBv4Oyz3_iYQEiy2Pt2Rdi2ZFcUABs7EtIkcVE4yZ_29C5bNLeJ4-7WOL68gpBZgTjGVnKtHLqhkROM4QlLWWjyunEdJYlYwVg&__tn__=R-R,79,8 kommentarer,8 kommentarer,425
https://www.facebook.com/groups/696166321250526,"Hej. Jeg er ny herinde, i denne superspændende gruppe Udover at kigge mig omkring og ønske at bidrage, når og hvis jeg kan – har jeg brug for hjælp: Undergrundshærens Region ll, distrikt S (Aarhus), 1. kolonne, 4. deling blev arresteret den 26/1 – 1945 og røg den 1/2 videre til Frøslev. Jeg har fundet materiale på Modstandsdatabasen, der fortæller, at alle 35 mand i delingen (ifølge dem selv) blev anholdt den nat, og at det skete pga. uforsigtighed med en liste til omdelin… Se mere",,,,23,19 kommentarer,19 kommentarer,426
https://www.facebook.com/groups/696166321250526,,,,,95,4 kommentarer,4 kommentarer,427
https://www.facebook.com/groups/696166321250526,Dette er en af bøgerne.,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/241034880_1315240042584815_3399842823473035465_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=5BG226p8wQsQ7kNvgGWEsNM&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ARyAAJkfi67IX8hrZo9PnNj&oh=00_AYD_aEeLoemjqcP-4TLtbLrUoCKtnv2Z1A8ObZ0_yGa6Ug&oe=671D48B2,,,69,10 kommentarer,10 kommentarer,428
https://www.facebook.com/groups/696166321250526,I dag 8.Sept. for 80 år siden indleder Den  faschistiske Tyske Krigsmaskine sin næsten 2 1/2 år lange udsultningsbelejring af Millionbyen Leningrad.Næsten Halv… Se mere,,,,11,,,429
https://www.facebook.com/groups/696166321250526,"Er der nogen herinde, der kender noget til modstandsgruppe ved Isenbjerg/Isenvad syd for Ikast. Så vidt jeg ved, var der fortrinsvis tale om våbenmodtagelse",,,,6,1 kommentar,1 kommentar,430
https://www.facebook.com/groups/696166321250526,Er der nogen der ved om der var modstandgruppe i Christiansfeld da vi har en modstandsmand liggende på Tyrstrup kirkegård,,,,7,1 kommentar,1 kommentar,431
https://www.facebook.com/groups/696166321250526,"Hej, jeg søgte i registeret over frihedskæmpere efter min svigerfar, men kunne ikke finde ham, Otto Israel Andersen, jeg fandt billeder af ham, hvor han figurerede med sine frihedskæmper venner, og jeg kontaktede derfor de ansvarlige for dette register, og fik ham med her, også med et billedet fra den gang.Han boede i Fredensborg, og var med til at hente nedkastede våben i Gribskov, så han skal ikke gå i glemmebogen.Jeg er meget taknemmelig for at han kom medLasse Asp",,Lasse Asp,https://www.facebook.com/groups/696166321250526/user/100066401937025/?__cft__[0]=AZWjH17fF4BI-1uL8e-8IQy6e5Luq79suXcc5ioeeh0OqbefmTUY5Ak1cSeViFdP-oYfvAr8IWYh77T5TnvunJHtD6vaxSjhMAHxHvLcZJnSvmmPaGwPmyIFNvxueatbKiDEQ1Ar9T5g9DCYCjxjppR6JHtZo9e2uDID7uNzJbT3ZlgXECZgEn_2I6U5p-ierZI&__tn__=-]K-R,42,,,432
https://www.facebook.com/groups/696166321250526,"4 medlemmer af Holger Danske modstands gruppen. Øverst tv er Povl Falk-Jensen , nederst til højre Louis Artèll ( Bager Bolle) , de to andres navne kender jeg ikke.",https://scontent-arn2-1.xx.fbcdn.net/v/t1.6435-9/195714592_1260377531404400_8031545465244579000_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=ZkBVH4ilTKkQ7kNvgFy2KJc&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AIGgFDFSDprNwlQmixaKj7q&oh=00_AYAClMJ--GyzEMv9b4lszHI_YG4VlU6wn6aSFY7AUs7XQw&oe=673EF180,Berit Borup Wilhelmsen,https://www.facebook.com/groups/696166321250526/user/1432156762/?__cft__[0]=AZU4FVsaneE9bpCRoCpzcVARjLz-_e6qf7clKILsYKlBTljteMFMtVHyzTB77JzUhpw2r9vpaLUnzhC3rXOPCRgteo1j-OyN03K6zf8DzKmyDLHBStjYprDuPq53LM_volHn0NdbPb5hWBgE245AkFcmCNFDV0dxlFTMyh3J-jfcsi9cYzyf5jrJ1jUDWzhVXr48lADFSnzMA0srkernlJ5N&__tn__=R-R,59,11 kommentarer,11 kommentarer,433
https://www.facebook.com/groups/696166321250526,,,,,10,,,434
https://www.facebook.com/groups/696166321250526,En sang fra krigens tid.,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/240723868_10225419816032966_380294272618547858_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=X_oHGVDgsXgQ7kNvgF7NrfO&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AV-KScEqBGH72-ASsLtXoGD&oh=00_AYCcztCTWvK0bE5lQXGq3UYeeG_CqqI0gOB-EWgiqIuGcA&oe=671D384E,,,275,27 kommentarer,27 kommentarer,435
https://www.facebook.com/groups/696166321250526,Menneskeliv var billige i Odense den 5. maj 1945. I græsset i Eventyrhaven ligger en række mindeplader over faldne på befrielsesdagen. Der var voldsomme kampe i… Se mere,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/237526127_4457112441015183_4314673602303737371_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=xXH9bCzkiaEQ7kNvgGLLjkl&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AV-KScEqBGH72-ASsLtXoGD&oh=00_AYDbEaQfthjyrpGi_mHFujCJzMAq37inlICWgu2qyNGHpg&oe=671D4862,,,59,2 kommentarer,2 kommentarer,436
https://www.facebook.com/groups/696166321250526,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAjAAAAGkCAYAAAAv7h+nAAAAAXNSR0IArs4c6QAAE69JREFUeF7t1kENAAAMArHh3/R0XNIpIGUPdo4AAQIECBAgEBNYLK+4BAgQIECAAIEzYDwBAQIECBAgkBMwYHKVCUyAAAECBAgYMH6AAAECBAgQyAkYMLnKBCZAgAABAgQMGD9AgAABAgQI5AQMmFxlAhMgQIAAAQIGjB8gQIAAAQIEcgIGTK4ygQkQIECAAAEDxg8QIECAAAECOQEDJleZwAQIECBAgIAB4wcIECBAgACBnIABk6tMYAIECBAgQMCA8QMECBAgQIBATsCAyVUmMAECBAgQIGDA+AECBAgQIEAgJ2DA5CoTmAABAgQIEDBg/AABAgQIECCQEzBgcpUJTIAAAQIECBgwfoAAAQIECBDICRgwucoEJkCAAAECBAwYP0CAAAECBAjkBAyYXGUCEyBAgAABAgaMHyBAgAABAgRyAgZMrjKBCRAgQIAAAQPGDxAgQIAAAQI5AQMmV5nABAgQIECAgAHjBwgQIECAAIGcgAGTq0xgAgQIECBAwIDxAwQIECBAgEBOwIDJVSYwAQIECBAgYMD4AQIECBAgQCAnYMDkKhOYAAECBAgQMGD8AAECBAgQIJATMGBylQlMgAABAgQIGDB+gAABAgQIEMgJGDC5ygQmQIAAAQIEDBg/QIAAAQIECOQEDJhcZQITIECAAAECBowfIECAAAECBHICBkyuMoEJECBAgAABA8YPECBAgAABAjkBAyZXmcAECBAgQICAAeMHCBAgQIAAgZyAAZOrTGACBAgQIEDAgPEDBAgQIECAQE7AgMlVJjABAgQIECBgwPgBAgQIECBAICdgwOQqE5gAAQIECBAwYPwAAQIECBAgkBMwYHKVCUyAAAECBAgYMH6AAAECBAgQyAkYMLnKBCZAgAABAgQMGD9AgAABAgQI5AQMmFxlAhMgQIAAAQIGjB8gQIAAAQIEcgIGTK4ygQkQIECAAAEDxg8QIECAAAECOQEDJleZwAQIECBAgIAB4wcIECBAgACBnIABk6tMYAIECBAgQMCA8QMECBAgQIBATsCAyVUmMAECBAgQIGDA+AECBAgQIEAgJ2DA5CoTmAABAgQIEDBg/AABAgQIECCQEzBgcpUJTIAAAQIECBgwfoAAAQIECBDICRgwucoEJkCAAAECBAwYP0CAAAECBAjkBAyYXGUCEyBAgAABAgaMHyBAgAABAgRyAgZMrjKBCRAgQIAAAQPGDxAgQIAAAQI5AQMmV5nABAgQIECAgAHjBwgQIECAAIGcgAGTq0xgAgQIECBAwIDxAwQIECBAgEBOwIDJVSYwAQIECBAgYMD4AQIECBAgQCAnYMDkKhOYAAECBAgQMGD8AAECBAgQIJATMGBylQlMgAABAgQIGDB+gAABAgQIEMgJGDC5ygQmQIAAAQIEDBg/QIAAAQIECOQEDJhcZQITIECAAAECBowfIECAAAECBHICBkyuMoEJECBAgAABA8YPECBAgAABAjkBAyZXmcAECBAgQICAAeMHCBAgQIAAgZyAAZOrTGACBAgQIEDAgPEDBAgQIECAQE7AgMlVJjABAgQIECBgwPgBAgQIECBAICdgwOQqE5gAAQIECBAwYPwAAQIECBAgkBMwYHKVCUyAAAECBAgYMH6AAAECBAgQyAkYMLnKBCZAgAABAgQMGD9AgAABAgQI5AQMmFxlAhMgQIAAAQIGjB8gQIAAAQIEcgIGTK4ygQkQIECAAAEDxg8QIECAAAECOQEDJleZwAQIECBAgIAB4wcIECBAgACBnIABk6tMYAIECBAgQMCA8QMECBAgQIBATsCAyVUmMAECBAgQIGDA+AECBAgQIEAgJ2DA5CoTmAABAgQIEDBg/AABAgQIECCQEzBgcpUJTIAAAQIECBgwfoAAAQIECBDICRgwucoEJkCAAAECBAwYP0CAAAECBAjkBAyYXGUCEyBAgAABAgaMHyBAgAABAgRyAgZMrjKBCRAgQIAAAQPGDxAgQIAAAQI5AQMmV5nABAgQIECAgAHjBwgQIECAAIGcgAGTq0xgAgQIECBAwIDxAwQIECBAgEBOwIDJVSYwAQIECBAgYMD4AQIECBAgQCAnYMDkKhOYAAECBAgQMGD8AAECBAgQIJATMGBylQlMgAABAgQIGDB+gAABAgQIEMgJGDC5ygQmQIAAAQIEDBg/QIAAAQIECOQEDJhcZQITIECAAAECBowfIECAAAECBHICBkyuMoEJECBAgAABA8YPECBAgAABAjkBAyZXmcAECBAgQICAAeMHCBAgQIAAgZyAAZOrTGACBAgQIEDAgPEDBAgQIECAQE7AgMlVJjABAgQIECBgwPgBAgQIECBAICdgwOQqE5gAAQIECBAwYPwAAQIECBAgkBMwYHKVCUyAAAECBAgYMH6AAAECBAgQyAkYMLnKBCZAgAABAgQMGD9AgAABAgQI5AQMmFxlAhMgQIAAAQIGjB8gQIAAAQIEcgIGTK4ygQkQIECAAAEDxg8QIECAAAECOQEDJleZwAQIECBAgIAB4wcIECBAgACBnIABk6tMYAIECBAgQMCA8QMECBAgQIBATsCAyVUmMAECBAgQIGDA+AECBAgQIEAgJ2DA5CoTmAABAgQIEDBg/AABAgQIECCQEzBgcpUJTIAAAQIECBgwfoAAAQIECBDICRgwucoEJkCAAAECBAwYP0CAAAECBAjkBAyYXGUCEyBAgAABAgaMHyBAgAABAgRyAgZMrjKBCRAgQIAAAQPGDxAgQIAAAQI5AQMmV5nABAgQIECAgAHjBwgQIECAAIGcgAGTq0xgAgQIECBAwIDxAwQIECBAgEBOwIDJVSYwAQIECBAgYMD4AQIECBAgQCAnYMDkKhOYAAECBAgQMGD8AAECBAgQIJATMGBylQlMgAABAgQIGDB+gAABAgQIEMgJGDC5ygQmQIAAAQIEDBg/QIAAAQIECOQEDJhcZQITIECAAAECBowfIECAAAECBHICBkyuMoEJECBAgAABA8YPECBAgAABAjkBAyZXmcAECBAgQICAAeMHCBAgQIAAgZyAAZOrTGACBAgQIEDAgPEDBAgQIECAQE7AgMlVJjABAgQIECBgwPgBAgQIECBAICdgwOQqE5gAAQIECBAwYPwAAQIECBAgkBMwYHKVCUyAAAECBAgYMH6AAAECBAgQyAkYMLnKBCZAgAABAgQMGD9AgAABAgQI5AQMmFxlAhMgQIAAAQIGjB8gQIAAAQIEcgIGTK4ygQkQIECAAAEDxg8QIECAAAECOQEDJleZwAQIECBAgIAB4wcIECBAgACBnIABk6tMYAIECBAgQMCA8QMECBAgQIBATsCAyVUmMAECBAgQIGDA+AECBAgQIEAgJ2DA5CoTmAABAgQIEDBg/AABAgQIECCQEzBgcpUJTIAAAQIECBgwfoAAAQIECBDICRgwucoEJkCAAAECBAwYP0CAAAECBAjkBAyYXGUCEyBAgAABAgaMHyBAgAABAgRyAgZMrjKBCRAgQIAAAQPGDxAgQIAAAQI5AQMmV5nABAgQIECAgAHjBwgQIECAAIGcgAGTq0xgAgQIECBAwIDxAwQIECBAgEBOwIDJVSYwAQIECBAgYMD4AQIECBAgQCAnYMDkKhOYAAECBAgQMGD8AAECBAgQIJATMGBylQlMgAABAgQIGDB+gAABAgQIEMgJGDC5ygQmQIAAAQIEDBg/QIAAAQIECOQEDJhcZQITIECAAAECBowfIECAAAECBHICBkyuMoEJECBAgAABA8YPECBAgAABAjkBAyZXmcAECBAgQICAAeMHCBAgQIAAgZyAAZOrTGACBAgQIEDAgPEDBAgQIECAQE7AgMlVJjABAgQIECBgwPgBAgQIECBAICdgwOQqE5gAAQIECBAwYPwAAQIECBAgkBMwYHKVCUyAAAECBAgYMH6AAAECBAgQyAkYMLnKBCZAgAABAgQMGD9AgAABAgQI5AQMmFxlAhMgQIAAAQIGjB8gQIAAAQIEcgIGTK4ygQkQIECAAAEDxg8QIECAAAECOQEDJleZwAQIECBAgIAB4wcIECBAgACBnIABk6tMYAIECBAgQMCA8QMECBAgQIBATsCAyVUmMAECBAgQIGDA+AECBAgQIEAgJ2DA5CoTmAABAgQIEDBg/AABAgQIECCQEzBgcpUJTIAAAQIECBgwfoAAAQIECBDICRgwucoEJkCAAAECBAwYP0CAAAECBAjkBAyYXGUCEyBAgAABAgaMHyBAgAABAgRyAgZMrjKBCRAgQIAAAQPGDxAgQIAAAQI5AQMmV5nABAgQIECAgAHjBwgQIECAAIGcgAGTq0xgAgQIECBAwIDxAwQIECBAgEBOwIDJVSYwAQIECBAgYMD4AQIECBAgQCAnYMDkKhOYAAECBAgQMGD8AAECBAgQIJATMGBylQlMgAABAgQIGDB+gAABAgQIEMgJGDC5ygQmQIAAAQIEDBg/QIAAAQIECOQEDJhcZQITIECAAAECBowfIECAAAECBHICBkyuMoEJECBAgAABA8YPECBAgAABAjkBAyZXmcAECBAgQICAAeMHCBAgQIAAgZyAAZOrTGACBAgQIEDAgPEDBAgQIECAQE7AgMlVJjABAgQIECBgwPgBAgQIECBAICdgwOQqE5gAAQIECBAwYPwAAQIECBAgkBMwYHKVCUyAAAECBAgYMH6AAAECBAgQyAkYMLnKBCZAgAABAgQMGD9AgAABAgQI5AQMmFxlAhMgQIAAAQIGjB8gQIAAAQIEcgIGTK4ygQkQIECAAAEDxg8QIECAAAECOQEDJleZwAQIECBAgIAB4wcIECBAgACBnIABk6tMYAIECBAgQMCA8QMECBAgQIBATsCAyVUmMAECBAgQIGDA+AECBAgQIEAgJ2DA5CoTmAABAgQIEDBg/AABAgQIECCQEzBgcpUJTIAAAQIECBgwfoAAAQIECBDICRgwucoEJkCAAAECBAwYP0CAAAECBAjkBAyYXGUCEyBAgAABAgaMHyBAgAABAgRyAgZMrjKBCRAgQIAAAQPGDxAgQIAAAQI5AQMmV5nABAgQIECAgAHjBwgQIECAAIGcgAGTq0xgAgQIECBAwIDxAwQIECBAgEBOwIDJVSYwAQIECBAgYMD4AQIECBAgQCAnYMDkKhOYAAECBAgQMGD8AAECBAgQIJATMGBylQlMgAABAgQIGDB+gAABAgQIEMgJGDC5ygQmQIAAAQIEDBg/QIAAAQIECOQEDJhcZQITIECAAAECBowfIECAAAECBHICBkyuMoEJECBAgAABA8YPECBAgAABAjkBAyZXmcAECBAgQICAAeMHCBAgQIAAgZyAAZOrTGACBAgQIEDAgPEDBAgQIECAQE7AgMlVJjABAgQIECBgwPgBAgQIECBAICdgwOQqE5gAAQIECBAwYPwAAQIECBAgkBMwYHKVCUyAAAECBAgYMH6AAAECBAgQyAkYMLnKBCZAgAABAgQMGD9AgAABAgQI5AQMmFxlAhMgQIAAAQIGjB8gQIAAAQIEcgIGTK4ygQkQIECAAAEDxg8QIECAAAECOQEDJleZwAQIECBAgIAB4wcIECBAgACBnIABk6tMYAIECBAgQMCA8QMECBAgQIBATsCAyVUmMAECBAgQIGDA+AECBAgQIEAgJ2DA5CoTmAABAgQIEDBg/AABAgQIECCQEzBgcpUJTIAAAQIECBgwfoAAAQIECBDICRgwucoEJkCAAAECBAwYP0CAAAECBAjkBAyYXGUCEyBAgAABAgaMHyBAgAABAgRyAgZMrjKBCRAgQIAAAQPGDxAgQIAAAQI5AQMmV5nABAgQIECAgAHjBwgQIECAAIGcgAGTq0xgAgQIECBAwIDxAwQIECBAgEBOwIDJVSYwAQIECBAgYMD4AQIECBAgQCAnYMDkKhOYAAECBAgQMGD8AAECBAgQIJATMGBylQlMgAABAgQIGDB+gAABAgQIEMgJGDC5ygQmQIAAAQIEDBg/QIAAAQIECOQEDJhcZQITIECAAAECBowfIECAAAECBHICBkyuMoEJECBAgAABA8YPECBAgAABAjkBAyZXmcAECBAgQICAAeMHCBAgQIAAgZyAAZOrTGACBAgQIEDAgPEDBAgQIECAQE7AgMlVJjABAgQIECBgwPgBAgQIECBAICdgwOQqE5gAAQIECBAwYPwAAQIECBAgkBMwYHKVCUyAAAECBAgYMH6AAAECBAgQyAkYMLnKBCZAgAABAgQMGD9AgAABAgQI5AQMmFxlAhMgQIAAAQIGjB8gQIAAAQIEcgIGTK4ygQkQIECAAAEDxg8QIECAAAECOQEDJleZwAQIECBAgIAB4wcIECBAgACBnIABk6tMYAIECBAgQMCA8QMECBAgQIBATsCAyVUmMAECBAgQIGDA+AECBAgQIEAgJ2DA5CoTmAABAgQIEDBg/AABAgQIECCQEzBgcpUJTIAAAQIECBgwfoAAAQIECBDICRgwucoEJkCAAAECBAwYP0CAAAECBAjkBAyYXGUCEyBAgAABAgaMHyBAgAABAgRyAgZMrjKBCRAgQIAAAQPGDxAgQIAAAQI5AQMmV5nABAgQIECAgAHjBwgQIECAAIGcgAGTq0xgAgQIECBAwIDxAwQIECBAgEBOwIDJVSYwAQIECBAgYMD4AQIECBAgQCAnYMDkKhOYAAECBAgQMGD8AAECBAgQIJATMGBylQlMgAABAgQIPDuAAaUc7B2NAAAAAElFTkSuQmCC",Soren Duus Ostergaard,https://www.facebook.com/groups/696166321250526/user/833899905/?__cft__[0]=AZWzk5Oyg4AjrW78hOqqU7rdAAuo4HH5NDmSLT-DJfklWZqjginW7IXsPbXCNGx-u2qklQflhY1zq5XCMOe40WQv87Tj_NHOZDqen1C2mpt8wTTS7DMBeNwGx7t0IgqjZp0E8ksN-Or6_stYJGhw74KXDy7lrU-o0tHQ3bJFntkv__szls9zh9QnGE_WaGd-O6k&__tn__=R-R,20,23 kommentarer,23 kommentarer,437
https://www.facebook.com/groups/696166321250526,"Nu bliver det æret og anerkendt for deres indsat  , læs og se",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/237897798_4261439347283085_7816254755532412422_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=FphKVIuhoE8Q7kNvgEwTF8J&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AmXpBuTo4kbBoke_ZpH5ZZD&oh=00_AYAogtPOJTfFsFCoNfZkBr2vUWxZKCmzHPr-O6ImIgZ26Q&oe=671D3BE0,,,97,1 kommentar,1 kommentar,438
https://www.facebook.com/groups/696166321250526,Deler dette fra gl København. Jeg har selv skrevet en kommentar.https://www.facebook.com/575760076231543/posts/1199595507181327/,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/239367732_1201572066983671_1167223075097740125_n.jpg?stp=dst-jpg_p960x960&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=yeiZ7RhwF-kQ7kNvgGZW_aD&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AZS2L4vkq6H6YfDb1wY8FEO&oh=00_AYCvnqslZzvYUlSw86N2U_VBv9dbBg89yoJv_UlS6yL0Sg&oe=671D2025,,,129,2 kommentarer,2 kommentarer,439
https://www.facebook.com/groups/696166321250526,"Godaften!Jeg skriver fordi jeg er ved at finde ud af om fiskerne, under anden verdenskrig, brugte lommetørklæder smurt ind i kanin blod og kokain for at forvirre de tyske vagters hunde og dermed skjule jøderne. Jeg ved ikke, om det er fiskerne der havde dem, eller om de gav dem til jøderne, ud fra det rygter jeg har hørt.Håber nogen kan bekræfte eller afkræfte denne teori!",,,,24,28 kommentarer,28 kommentarer,440
https://www.facebook.com/groups/696166321250526,"Tysk ""anerkendelse"" af skibssabotørenes dygtighed. BAMA.",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/229961240_10227596025104810_5446734681145201334_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=YJDzhoDkQnQQ7kNvgE9CNrM&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AZS2L4vkq6H6YfDb1wY8FEO&oh=00_AYAXW6UUlQpuCn06e6ykYbcaBqpYtI6BmVEVYhRI06wNrA&oe=671D52D1,Thomas Bendixen,https://www.facebook.com/groups/696166321250526/user/613849776/?__cft__[0]=AZUtqiZjXqk8eeJkBguKvcmfInb24jueyR0-eyOlvY-hxc3NKqDaKH3jN8rNYxKLugcgtzloZhYWVw5asmOPLS2YgNdxhaZ2_eTNcGZC5dpuwAqUvtrPz1-6SAfuvphpIxRDC4BY8yGHd6OGgZRhAy7RAq_H3AIafBXKyv65EM9ic417iC4smmDulXaJrGKTmjuEBceOB2Ts4ovQc6SKgGLj&__tn__=R-R,24,2 kommentarer,2 kommentarer,441
https://www.facebook.com/groups/696166321250526,Se lige,,Henrik Hinge,https://www.facebook.com/groups/696166321250526/user/763230724/?__cft__[0]=AZWgFvtIMHvyvOVgG_FBW7JFxt71pECSKm1uLq1GmmZEFfqMnf8SkIeHrlPd6h_41vOCxiIr1B0jdqfKC2CxoNJNa9ZqsD9JSytSRxEdL7fxoC8MHBJMGTD-p7Pp0X86C7zyNa4-VBWorx9iR3V4B7rLD3z_kXnGpFEaOLVAr7g71_iQIM5FIRuxKsMMF_yMOGdZN6b3XEiFxrMv5u0kgs-2&__tn__=R-R,61,12 kommentarer,12 kommentarer,442
